filename,basename,gpt_time,gpt_mems,gpt_path,gpt_error,dfs_time,dfs_max_mems,dfs_min_mems,dfs_best_path,dfs_error,dp_time,dp_mems,dp_path,dp_error,success_gpt,success_dfs,success_dp,gpt_eq_dp_mems,gpt_eq_dfs_mems,dp_eq_dfs_mems,gpt_dp_mems_diff,gpt_dfs_mems_diff,dp_dfs_mems_diff,eppath_feasible,eppath_feasible_reason,eppath_feasible_source,gpt_path_feasible_by_eppath,is_true,worst_mems_dp,worst_path_dp,worst_mems_dfs,worst_path_dfs,run_round,run_stage,run_stage_tag
/home/zhangliwei/eppather/testcase/output_complete2/empty-program-1.c,empty-program-1.c,31.7373,1,"[TEST INPUT PATH EXPR]:
arr[0]=0;
return;",,0.0602044,1,1,"[TEST INPUT PATH EXPR]:
int arr[5];
arr[0] = 0;return;",,0.112495,1,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,1,,1,"[TEST INPUT PATH EXPR]:
int arr[5];
arr[0] = 0;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/empty-program-3.c,empty-program-3.c,68.9191,2,"[TEST INPUT PATH EXPR]:
@(func);
x[0]=195;
return x[0];",,0.051153,2,2,"[TEST INPUT PATH EXPR]:
int n1;
int x[5];
x[0] = 195;return x[0];",,0.139991,2,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,2,,2,"[TEST INPUT PATH EXPR]:
int n1;
int x[5];
x[0] = 195;return x[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/enforced-immutability-1.c,enforced-immutability-1.c,444.4413,3,"[TEST INPUT PATH EXPR]:
@(size < n3);
int n1 = 314159265;
int n2 = 358979323;
int n3 = 10;
int n4 = 100;
int result[5];
result[0] = 0;
result[0] = n3;
return result[0];",,0.199338,3,3,"[TEST INPUT PATH EXPR]:
int size;
int n1 = 314159265;
int n2 = 358979323;
int n3 = 10;
int n4 = 100;
int result[5];
result[0] = 0;@(size < n3);
result[0] = n3;return result[0];",,0.466986,3,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,3,,3,"[TEST INPUT PATH EXPR]:
int size;
int n1 = 314159265;
int n2 = 358979323;
int n3 = 10;
int n4 = 100;
int result[5];
result[0] = 0;@(size < n3);
result[0] = n3;return result[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/enumerations-1.c,enumerations-1.c,239.4269,22,"[TEST INPUT PATH EXPR]:
arr[0] = 0;
arr[1] = 1;
arr[2] = 2;
int i = 0;
@(i < 5);
@(!(x == arr[i]));
i = i + 1;
@(i < 5);
@(!(x == arr[i]));
i = i + 1;
@(i < 5);
@(x == arr[i]);
return arr[i];",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/enumerations-2.c,enumerations-2.c,238.4093,1,"[TEST INPUT PATH EXPR]:
[TEST INPUT PATH EXPR];
@(!(fruit_type == 0));
@(!(fruit_type == 1));
@(fruit_type == 2);
fruits_var[0] = 2;
return;",,0.216879,1,0,"[TEST INPUT PATH EXPR]:
int fruit_type;
int fruits_var[5];
@(fruit_type == 0);
fruits_var[0] = 0;return;",,0.384988,1,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,1,,1,"[TEST INPUT PATH EXPR]:
int fruit_type;
int fruits_var[5];
@(fruit_type == 0);
fruits_var[0] = 0;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/environment-variables.c,environment-variables.c,63.7344,1,"[TEST INPUT PATH EXPR]:
@(true);
int home[5];
home[0] = 0;
return;",,0.0450037,1,1,"[TEST INPUT PATH EXPR]:
int home[5];
home[0] = 0;return;",,0.113699,1,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,1,,1,"[TEST INPUT PATH EXPR]:
int home[5];
home[0] = 0;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/ethiopian-multiplication.c,ethiopian-multiplication.c,808.4330,32,"[TEST INPUT PATH EXPR]:
result[0] = 0;
plier_copy[0] = plier;
plicand_copy[0] = plicand;
@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
plier_copy[0] = plier_copy[0] >> 1;
plicand_copy[0] = plicand_copy[0] << 1;
@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
plier_copy[0] = plier_copy[0] >> 1;
plicand_copy[0] = plicand_copy[0] << 1;
@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
plier_copy[0] = plier_copy[0] >> 1;
plicand_copy[0] = plicand_copy[0] << 1;
@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
plier_copy[0] = plier_copy[0] >> 1;
plicand_copy[0] = plicand_copy[0] << 1;
@(!(plier_copy[0] >= 1));
return result[0];",,0.974178,32,5,"[TEST INPUT PATH EXPR]:
int plier;
int plicand;
int tutor;
int result[5];
int plier_copy[5];
int plicand_copy[5];
result[0] = 0;plier_copy[0] = plier;plicand_copy[0] = plicand;@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
@(tutor != 0);
result[0] = result[0] + plicand_copy[0];plier_copy[0] = plier_copy[0] >> 1;plicand_copy[0] = plicand_copy[0] << 1;@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
@(tutor != 0);
result[0] = result[0] + plicand_copy[0];plier_copy[0] = plier_copy[0] >> 1;plicand_copy[0] = plicand_copy[0] << 1;@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
@(tutor != 0);
result[0] = result[0] + plicand_copy[0];plier_copy[0] = plier_copy[0] >> 1;plicand_copy[0] = plicand_copy[0] << 1;@(!(plier_copy[0] >= 1));
return result[0];",,1.30816,32,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,32,,32,"[TEST INPUT PATH EXPR]:
int plier;
int plicand;
int tutor;
int result[5];
int plier_copy[5];
int plicand_copy[5];
result[0] = 0;plier_copy[0] = plier;plicand_copy[0] = plicand;@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
@(tutor != 0);
result[0] = result[0] + plicand_copy[0];plier_copy[0] = plier_copy[0] >> 1;plicand_copy[0] = plicand_copy[0] << 1;@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
@(tutor != 0);
result[0] = result[0] + plicand_copy[0];plier_copy[0] = plier_copy[0] >> 1;plicand_copy[0] = plicand_copy[0] << 1;@(plier_copy[0] >= 1);
@((plicand_copy[0] & 1) == 0);
@(tutor != 0);
@(tutor != 0);
result[0] = result[0] + plicand_copy[0];plier_copy[0] = plier_copy[0] >> 1;plicand_copy[0] = plicand_copy[0] << 1;@(!(plier_copy[0] >= 1));
return result[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/euclidean_example.c,euclidean_example.c,836.3270,32,"[TEST INPUT PATH EXPR]:
a_arr[0] = a;
b_arr[0] = b;
@(a_arr[0] < 0);
@(b_arr[0] < 0);
@(mode == 0);
@(b_arr[0] != 0);
temp_arr[0] = b_arr[0];
b_arr[0] = a_arr[0] % b_arr[0];
a_arr[0] = temp_arr[0];
@(b_arr[0] != 0);
temp_arr[0] = b_arr[0];
b_arr[0] = a_arr[0] % b_arr[0];
a_arr[0] = temp_arr[0];
@(b_arr[0] != 0);
temp_arr[0] = b_arr[0];
b_arr[0] = a_arr[0] % b_arr[0];
a_arr[0] = temp_arr[0];
return a_arr[0];",,187.609,32,7,"[TEST INPUT PATH EXPR]:
int a;
int b;
int mode;
int a_arr[5];
int b_arr[5];
int temp_arr[5];
a_arr[0] = a;b_arr[0] = b;@(a_arr[0] < 0);
a_arr[0] = -a_arr[0];@(b_arr[0] < 0);
b_arr[0] = -b_arr[0];@(!(mode == 0));
@(a_arr[0] != b_arr[0]);
@(a_arr[0] > b_arr[0]);
a_arr[0] = a_arr[0] - b_arr[0];@(a_arr[0] != b_arr[0]);
@(a_arr[0] > b_arr[0]);
a_arr[0] = a_arr[0] - b_arr[0];@(a_arr[0] != b_arr[0]);
@(a_arr[0] > b_arr[0]);
a_arr[0] = a_arr[0] - b_arr[0];@(!(a_arr[0] != b_arr[0]));
return a_arr[0];",,91.2208,32,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,32,,32,"[TEST INPUT PATH EXPR]:
int a;
int b;
int mode;
int a_arr[5];
int b_arr[5];
int temp_arr[5];
a_arr[0] = a;b_arr[0] = b;@(a_arr[0] < 0);
a_arr[0] = -a_arr[0];@(b_arr[0] < 0);
b_arr[0] = -b_arr[0];@(!(mode == 0));
@(a_arr[0] != b_arr[0]);
@(a_arr[0] > b_arr[0]);
a_arr[0] = a_arr[0] - b_arr[0];@(a_arr[0] != b_arr[0]);
@(a_arr[0] > b_arr[0]);
a_arr[0] = a_arr[0] - b_arr[0];@(a_arr[0] != b_arr[0]);
@(a_arr[0] > b_arr[0]);
a_arr[0] = a_arr[0] - b_arr[0];@(!(a_arr[0] != b_arr[0]));
return a_arr[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/euler-method-1.c,euler-method-1.c,694.7541,60,"[TEST INPUT PATH EXPR]:
@(1);
t[0] = 0;
i = 0;
@(i < 5);
@(t[0] % 10 == 0);
y[0] = y[0];
y[0] = y[0] + step[0] * f(t, y);
t[0] = t[0] + step[0];
@(t[0] > end_t[0]);
i = i + 1;
@(i < 5);
@(t[0] % 10 == 0);
y[0] = y[0];
y[0] = y[0] + step[0] * f(t, y);
t[0] = t[0] + step[0];
@(t[0] > end_t[0]);
i = i + 1;
@(i < 5);
@(t[0] % 10 == 0);
y[0] = y[0];
y[0] = y[0] + step[0] * f(t, y);
t[0] = t[0] + step[0];
@(t[0] > end_t[0]);
break;
return;",,0.0727588,3,3,"[TEST INPUT PATH EXPR]:
int t[5];
int temp[5];
int f(int[5], int[5]);
int y[5];
int step[5];
int end_t[5];
int t[5];
int i;
int t[5];
int i;
temp[0] = -7 * (temp[0] - 20) / 100;return temp[0];",,error,error,,retcode_-11,True,True,False,False,False,False,,57,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,3,"[TEST INPUT PATH EXPR]:
int t[5];
int temp[5];
int f(int[5], int[5]);
int y[5];
int step[5];
int end_t[5];
int t[5];
int i;
int t[5];
int i;
temp[0] = -7 * (temp[0] - 20) / 100;return temp[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/exceptions-1.c,exceptions-1.c,149.1283,3,"[TEST INPUT PATH EXPR]:
result[0] = 0;
@(result[0] == 0);
env[0] = 1;
return;",,0.104112,3,3,"[TEST INPUT PATH EXPR]:
int env[5];
int result[5];
result[0] = 0;@(result[0] == 0);
env[0] = 1;return;",,0.185886,3,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,3,,3,"[TEST INPUT PATH EXPR]:
int env[5];
int result[5];
result[0] = 0;@(result[0] == 0);
env[0] = 1;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/executable-library-1.c,executable-library-1.c,592.2942,3,"[TEST INPUT PATH EXPR]:
@(true);
len = 0;
arr[0] = n;
len = len + 1;
i = 0;
@(i < 5);
@(n != 1);
@(n % 2 == 0);
n = n / 2;
arr[len] = n;
len = len + 1;
i = i + 1;
@(i < 5);
@(n != 1);
@(n % 2 == 0);
n = n / 2;
arr[len] = n;
len = len + 1;
i = i + 1;
@(i < 5);
@(n == 1);
break;
return len;",,0.821945,3,1,"[TEST INPUT PATH EXPR]:
int n;
int* arr;
int i;
int len;
len = 0;arr[0] = n;len = len + 1;i = 0;
@(i < 5);
i = i + 1;
@(!(n == 1));
@(n % 2 == 0);
n = n / 2;arr[len] = n;len = len + 1;@(i < 5);
i = i + 1;
@(!(n == 1));
@(n % 2 == 0);
n = n / 2;arr[len] = n;len = len + 1;@(i < 5);
i = i + 1;
@(n == 1);
break;return len;",,1.4099,3,,,True,True,True,True,True,True,0,0,0,false,numeric_constraint_conflict:n,local_parser,False,True,3,,3,"[TEST INPUT PATH EXPR]:
int n;
int* arr;
int i;
int len;
len = 0;arr[0] = n;len = len + 1;i = 0;
@(i < 5);
i = i + 1;
@(!(n == 1));
@(n % 2 == 0);
n = n / 2;arr[len] = n;len = len + 1;@(i < 5);
i = i + 1;
@(!(n == 1));
@(n % 2 == 0);
n = n / 2;arr[len] = n;len = len + 1;@(i < 5);
i = i + 1;
@(n == 1);
break;return len;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/exponentiation-operator-1.c,exponentiation-operator-1.c,736.6544,21,"[TEST INPUT PATH EXPR]:
pow[0] = base;
v[0] = 1;
@(exp < 0);
@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];
pow[0] = pow[0] * pow[0];
exp = exp >> 1;
@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];
pow[0] = pow[0] * pow[0];
exp = exp >> 1;
@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];
pow[0] = pow[0] * pow[0];
exp = exp >> 1;
@(exp > 0);
return v[0];",,0.992451,21,2,"[TEST INPUT PATH EXPR]:
int base;
int exp;
int pow[5];
int v[5];
pow[0] = base;v[0] = 1;@(!(exp < 0));
@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];pow[0] = pow[0] * pow[0];exp = exp >> 1;@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];pow[0] = pow[0] * pow[0];exp = exp >> 1;@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];pow[0] = pow[0] * pow[0];exp = exp >> 1;@(!(exp > 0));
return v[0];",,1.46867,21,,,True,True,True,True,True,True,0,0,0,false,numeric_constraint_conflict:exp,local_parser,False,True,21,,21,"[TEST INPUT PATH EXPR]:
int base;
int exp;
int pow[5];
int v[5];
pow[0] = base;v[0] = 1;@(!(exp < 0));
@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];pow[0] = pow[0] * pow[0];exp = exp >> 1;@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];pow[0] = pow[0] * pow[0];exp = exp >> 1;@(exp > 0);
@(exp & 1);
v[0] = v[0] * pow[0];pow[0] = pow[0] * pow[0];exp = exp >> 1;@(!(exp > 0));
return v[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/extend-your-language-4.c,extend-your-language-4.c,731.1132,19,"[TEST INPUT PATH EXPR]:
result[0]=0;
i=0;
@(i<5);
j=0;
@(j<5);
@((i==1)+(j==1)*2 == 0);
result[0]=result[0]+4;
@((i==2)+(j==2)*2 != 3);
result[0]=result[0]+7;
j=j+1;
@(!(j<5));
i=i+1;
@(!(i<5));
return;",,0.1805,19,1,"[TEST INPUT PATH EXPR]:
int i;
int j;
int result[5];
result[0] = 0;i = 0;
@(i < 5);
i = i + 1;
j = 0;
@(j < 5);
j = j + 1;
switch((i == 1) + (j == 1) * 2) { case 3: { result[0] = result[0] + 1; break; } case 1: { result[0] = result[0] + 2; break; } case 2: { result[0] = result[0] + 3; break; } case 0: { result[0] = result[0] + 4; switch((i == 2) + (j == 2) * 2) { case 3: { result[0] = result[0] + 5; result[0] = result[0] + 6; break; } default: { result[0] = result[0] + 7; break; } } break; } };
case 3: { result[0] = result[0] + 1; break; };
result[0] = result[0] + 1;break;return;",,0.485976,19,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,19,,19,"[TEST INPUT PATH EXPR]:
int i;
int j;
int result[5];
result[0] = 0;i = 0;
@(i < 5);
i = i + 1;
j = 0;
@(j < 5);
j = j + 1;
switch((i == 1) + (j == 1) * 2) { case 3: { result[0] = result[0] + 1; break; } case 1: { result[0] = result[0] + 2; break; } case 2: { result[0] = result[0] + 3; break; } case 0: { result[0] = result[0] + 4; switch((i == 2) + (j == 2) * 2) { case 3: { result[0] = result[0] + 5; result[0] = result[0] + 6; break; } default: { result[0] = result[0] + 7; break; } } break; } };
case 3: { result[0] = result[0] + 1; break; };
result[0] = result[0] + 1;break;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/factorial-1.c,factorial-1.c,158.1846,26,"[TEST INPUT PATH EXPR]:
result[0] = 1;
i = 1;
@(i <= n);
result[0] = result[0] * i;
i = i + 1;
@(i <= n);
result[0] = result[0] * i;
i = i + 1;
@(i <= n);
result[0] = result[0] * i;
i = i + 1;
@(i <= n);
return result[0];",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/factorial-2.c,factorial-2.c,225.3733,27,"[TEST INPUT PATH EXPR]:
result[0] = 1;
@(!(n < 0));
int i = 1;
@(i <= n);
result[0] = result[0] * i;
i = i + 1;
@(i <= n);
result[0] = result[0] * i;
i = i + 1;
@(i <= n);
result[0] = result[0] * i;
i = i + 1;
@(!(i <= n));
return result[0];",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/factorial-5.c,factorial-5.c,482.0547,2,"[TEST INPUT PATH EXPR]:
@(n < 0);
acc[0] = 1;
n1 = n;
if (n1 < 0);
return -1;",,0.34644,8,1,"[TEST INPUT PATH EXPR]:
int n;
int acc[5];
int n1;
acc[0] = 1;n1 = n;@(!(n1 < 0));
@(n1 > 0);
n1 = n1 - 1;
acc[0] = acc[0] * n1;@(n1 > 0);
n1 = n1 - 1;
acc[0] = acc[0] * n1;@(n1 > 0);
n1 = n1 - 1;
acc[0] = acc[0] * n1;@(!(n1 > 0));
return acc[0];",,0.587519,2,,,True,True,True,True,False,False,0,-6,-6,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,8,"[TEST INPUT PATH EXPR]:
int n;
int acc[5];
int n1;
acc[0] = 1;n1 = n;@(!(n1 < 0));
@(n1 > 0);
n1 = n1 - 1;
acc[0] = acc[0] * n1;@(n1 > 0);
n1 = n1 - 1;
acc[0] = acc[0] * n1;@(n1 > 0);
n1 = n1 - 1;
acc[0] = acc[0] * n1;@(!(n1 > 0));
return acc[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/factors-of-a-mersenne-number.c,factors-of-a-mersenne-number.c,1068.6841,35,"[TEST INPUT PATH EXPR]:
isPrime(q);
@(n % 2 == 0);
@(n % 3 == 0);
d[0] = 5;
@(d[0] * d[0] <= n);
@(n % d[0] == 0);
d[0] = d[0] + 2;
@(n % d[0] == 0);
d[0] = d[0] + 4;
@(d[0] * d[0] <= n);
@(n % d[0] == 0);
d[0] = d[0] + 2;
@(n % d[0] == 0);
d[0] = d[0] + 4;
@(d[0] * d[0] <= n);
@(n % d[0] == 0);
d[0] = d[0] + 2;
@(n % d[0] == 0);
return 0;
return;",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/fibonacci-sequence-1.c,fibonacci-sequence-1.c,957.3159,37,"[TEST INPUT PATH EXPR]:
result[0] = a;
@(n > 1);
n = n - 1;
result[0] = fibb(b, a + b, n);
result[0] = a;
@(n > 1);
n = n - 1;
result[0] = fibb(b, a + b, n);
result[0] = a;
@(n > 1);
n = n - 1;
result[0] = fibb(b, a + b, n);
result[0] = a;
@(n <= 1);
return result[0];
return result[0];
return result[0];
return result[0];",,0.144063,3,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int n;
int result[5];
result[0] = a;@(n > 1);
n = n - 1;result[0] = fibb(b, a + b, n);return result[0];",,error,error,,retcode_-11,True,True,False,False,False,False,,34,,false,numeric_constraint_conflict:n,local_parser,False,False,,,3,"[TEST INPUT PATH EXPR]:
int a;
int b;
int n;
int result[5];
result[0] = a;@(n > 1);
n = n - 1;result[0] = fibb(b, a + b, n);return result[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/fibonacci-sequence-4.c,fibonacci-sequence-4.c,399.8958,2,"[TEST INPUT PATH EXPR]:
i = 0;
@(i < stop);
return;",,0.252524,17,2,"[TEST INPUT PATH EXPR]:
int stop;
int* result;
int f[2];
int i;
f[0] = 0;f[1] = 1;i = 0;
@(i < stop);
i = i + 1;
result[i] = f[i % 2];f[i % 2] = f[0] + f[1];@(i < stop);
i = i + 1;
result[i] = f[i % 2];f[i % 2] = f[0] + f[1];@(i < stop);
i = i + 1;
result[i] = f[i % 2];f[i % 2] = f[0] + f[1];@(!(i < stop));
return;",,0.531885,2,,,True,True,True,True,False,False,0,-15,-15,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,17,"[TEST INPUT PATH EXPR]:
int stop;
int* result;
int f[2];
int i;
f[0] = 0;f[1] = 1;i = 0;
@(i < stop);
i = i + 1;
result[i] = f[i % 2];f[i % 2] = f[0] + f[1];@(i < stop);
i = i + 1;
result[i] = f[i % 2];f[i % 2] = f[0] + f[1];@(i < stop);
i = i + 1;
result[i] = f[i % 2];f[i % 2] = f[0] + f[1];@(!(i < stop));
return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/file-input-output-2.c,file-input-output-2.c,705.1329,5,"[TEST INPUT PATH EXPR]:
ret[0] = 0;
fin[0] = in;
fout[0] = out;
@(fin[0] == -1);
return ret[0];",,0.631954,7,5,"[TEST INPUT PATH EXPR]:
int in;
int out;
int ret[5];
int fin[5];
int fout[5];
int len[5];
int buf[5];
int st[5];
int i;
ret[0] = 0;fin[0] = in;fout[0] = out;@(!(fin[0] == -1));
@(!(i < 5));
fout[0] = out;@(fout[0] == -1);
return ret[0];",,0.73662,5,,,True,True,True,True,False,False,0,-2,-2,true,no_obvious_conflict_by_local_parser,local_parser,True,False,5,,7,"[TEST INPUT PATH EXPR]:
int in;
int out;
int ret[5];
int fin[5];
int fout[5];
int len[5];
int buf[5];
int st[5];
int i;
ret[0] = 0;fin[0] = in;fout[0] = out;@(!(fin[0] == -1));
@(!(i < 5));
fout[0] = out;@(fout[0] == -1);
return ret[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/file-modification-time-1.c,file-modification-time-1.c,180.6956,5,"[TEST INPUT PATH EXPR]:
n1 = 0;
@(n1 < 0);
mtime[0] = foo[0];
new_times[0] = foo[0];
n3 = 0;
new_times[1] = n3;
n4 = 0;
@(n4 < 0);
n6 = 0;
return n6;",,0.173507,5,5,"[TEST INPUT PATH EXPR]:
int filename;
int foo[5];
int mtime[5];
int new_times[5];
int n1;
int n2;
int n3;
int n4;
int n5;
int n6;
n1 = 0;@(!(n1 < 0));
mtime[0] = foo[0];new_times[0] = foo[0];n3 = 0;new_times[1] = n3;n4 = 0;@(!(n4 < 0));
n6 = 0;return n6;",,0.924562,5,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,5,,5,"[TEST INPUT PATH EXPR]:
int filename;
int foo[5];
int mtime[5];
int new_times[5];
int n1;
int n2;
int n3;
int n4;
int n5;
int n6;
n1 = 0;@(!(n1 < 0));
mtime[0] = foo[0];new_times[0] = foo[0];n3 = 0;new_times[1] = n3;n4 = 0;@(!(n4 < 0));
n6 = 0;return n6;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/first-class-functions-1.c,first-class-functions-1.c,977.0958,5,"[TEST INPUT PATH EXPR]:
val[0]=3;
ix[0]=0;
WhichFunc(ix);
@(idx[0] < 4);
return 0;
Function1(0,val);
return f2(val);",,error,error,error,,retcode_-11,0.122873,5,,,True,False,True,True,False,False,0,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,5,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/first-class-functions-2.c,first-class-functions-2.c,164.2214,-1,[NO FEASIBLE PATH],,error,error,error,,retcode_-11,0.140182,-1,,,True,False,True,True,False,False,0,,,true,explicit_no_feasible_path_marker,local_parser,True,False,-1,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/first-class-functions-3.c,first-class-functions-3.c,106.4235,2,"[TEST INPUT PATH EXPR]:
x[0] = x[0];
return;",,0.0462319,2,2,"[TEST INPUT PATH EXPR]:
int x[5];
int x[5];
int x[5];
x[0] = x[0];return;",,0.0967778,2,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,2,,2,"[TEST INPUT PATH EXPR]:
int x[5];
int x[5];
int x[5];
x[0] = x[0];return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/function-definition-1.c,function-definition-1.c,58.7424,3,"[TEST INPUT PATH EXPR]:
result[0] = a[0] * b[0];
return;",,0.0480901,3,3,"[TEST INPUT PATH EXPR]:
int a[5];
int b[5];
int result[5];
result[0] = a[0] * b[0];return;",,0.115571,3,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,3,,3,"[TEST INPUT PATH EXPR]:
int a[5];
int b[5];
int result[5];
result[0] = a[0] * b[0];return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/function-definition-2.c,function-definition-2.c,114.9291,2,"[TEST INPUT PATH EXPR]:
result[0] = x * y;
return result[0];",,0.0554017,2,2,"[TEST INPUT PATH EXPR]:
int x;
int y;
int result[5];
result[0] = x * y;return result[0];",,0.131599,2,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,2,,2,"[TEST INPUT PATH EXPR]:
int x;
int y;
int result[5];
result[0] = x * y;return result[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/function-definition-3.c,function-definition-3.c,162.1546,2,"[TEST INPUT PATH EXPR]:
@(1);
result[0] = (x + z) * y;
x = result[0];
return;",,0.0633669,2,2,"[TEST INPUT PATH EXPR]:
int x;
int y;
int z;
int result[5];
result[0] = (x + z) * y;x = result[0];return;",,0.189391,2,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,2,,2,"[TEST INPUT PATH EXPR]:
int x;
int y;
int z;
int result[5];
result[0] = (x + z) * y;x = result[0];return;",1,266,all
